opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
2SBP68CP,12,3,27,Lost,2017-04-19,2017-04-21,0.0
S2MSQIXP,33,1,36,Engaging,2017-04-19,,
LPGOTIM2,22,3,63,Won,2017-04-20,2017-06-16,55.0
LW8485Y2,19,6,1,Won,2017-04-20,2017-08-10,1161.0
UKLAKXP2,19,2,56,Won,2017-04-20,2017-04-25,5091.0
4LLWRSBJ,19,3,18,Won,2017-04-20,2017-04-22,59.0
YYJILFBU,13,5,56,Lost,2017-04-20,2017-05-01,0.0
AWVSWBQV,18,1,52,Lost,2017-04-20,2017-04-22,0.0
VORZHQ40,10,2,30,Lost,2017-04-20,2017-04-30,0.0
5QD09R7U,10,1,60,Won,2017-04-20,2017-04-28,549.0
ETISD84I,20,6,81,Lost,2017-04-20,2017-04-24,0.0
K0T5LJ3E,28,7,54,Won,2017-04-20,2017-06-28,24949.0
D5YLWCFW,8,6,28,Lost,2017-04-20,2017-05-02,0.0
ZALE38AC,30,2,51,Lost,2017-04-20,2017-05-09,0.0
T7MVQ9SX,30,5,21,Won,2017-04-20,2017-05-02,4985.0
GTEFJL6U,6,1,72,Lost,2017-04-20,2017-04-22,0.0
D7MYDHMF,6,1,13,Won,2017-04-20,2017-04-29,657.0
XAE858UJ,6,1,68,Won,2017-04-20,2017-06-30,628.0
WTCU9X9M,6,6,13,Won,2017-04-20,2017-06-15,1183.0
0IF5FH68,6,5,16,Won,2017-04-20,2017-08-03,5203.0
QUGPSHY8,6,3,30,Won,2017-04-20,2017-04-27,56.0
C32E4E1D,32,3,,Engaging,2017-04-20,,
QNFO4GX8,32,1,6,Won,2017-04-20,2017-04-28,502.0
U2HYH97X,31,1,,Engaging,2017-04-20,,
H1NFMTJ4,31,1,77,Won,2017-04-20,2017-06-25,527.0
AUJ21SKT,27,3,77,Lost,2017-04-20,2017-04-21,0.0
XIXNILOP,7,3,23,Won,2017-04-20,2017-04-28,64.0
M645P7NW,34,1,61,Won,2017-04-20,2017-04-27,579.0
UPAGB68Z,34,5,47,Won,2017-04-20,2017-04-30,5958.0
7TCCYDR3,34,2,61,Won,2017-04-20,2017-05-27,4543.0
H5662N5X,5,1,38,Lost,2017-04-20,2017-04-22,0.0
07BT6PBZ,5,3,73,Won,2017-04-20,2017-05-02,58.0
N7FJ13VQ,21,6,56,Lost,2017-04-20,2017-04-21,0.0
9UYDTR0R,21,5,75,Lost,2017-04-20,2017-04-27,0.0
JOLRMB6X,14,6,2,Won,2017-04-20,2017-06-24,1036.0
K8DHOJWM,3,5,28,Won,2017-04-20,2017-04-27,4878.0
NKBIYNK5,24,1,22,Lost,2017-04-20,2017-04-28,0.0
8MXI6J6N,1,6,68,Lost,2017-04-21,2017-05-05,0.0
MRWHJE9P,19,6,,Engaging,2017-04-21,,
HRLYABOS,19,6,8,Won,2017-04-21,2017-08-21,1033.0
BTLXFPUB,18,5,81,Won,2017-04-21,2017-06-12,5343.0
W7GVZL28,10,6,13,Lost,2017-04-21,2017-04-30,0.0
HK1JJKQL,10,2,66,Lost,2017-04-21,2017-04-27,0.0
D5TGHX3Y,10,2,66,Lost,2017-04-21,2017-08-10,0.0
HBXLK0B6,10,4,23,Won,2017-04-21,2017-04-26,3269.0
PZ6TGFY6,20,1,63,Lost,2017-04-21,2017-05-07,0.0
ETADSAC3,20,2,1,Won,2017-04-21,2017-04-27,4605.0
8W206MO5,15,5,49,Won,2017-04-21,2017-06-12,4908.0
Z9SY11HK,26,4,46,Won,2017-04-21,2017-04-30,3303.0
6YIW81M9,6,4,15,Lost,2017-04-21,2017-04-22,0.0
0XI051FP,6,4,59,Lost,2017-04-21,2017-05-02,0.0
TBPGQYF8,6,3,68,Won,2017-04-21,2017-04-22,55.0
7CC38V2J,32,1,47,Won,2017-04-21,2017-06-29,531.0
PC2V729V,32,1,51,Won,2017-04-21,2017-05-04,557.0
7AOZ2F9R,4,1,36,Won,2017-04-21,2017-06-12,489.0
7I7BZHHT,7,4,62,Lost,2017-04-21,2017-05-29,0.0
79DYTU8Y,5,3,68,Won,2017-04-21,2017-05-06,60.0
V4HYSJS2,21,4,2,Won,2017-04-21,2017-06-04,2887.0
1L6M83Q5,21,4,20,Won,2017-04-21,2017-05-02,3214.0
FVGRGJU8,14,4,3,Engaging,2017-04-21,,
POFA8BWL,14,4,1,Won,2017-04-21,2017-04-23,3850.0
AKXBF6IQ,3,3,30,Won,2017-04-21,2017-06-09,54.0
Q6OUJCH5,24,2,,Engaging,2017-04-21,,
VD94D677,24,3,34,Lost,2017-04-21,2017-04-29,0.0
EBUJQ571,24,2,54,Won,2017-04-21,2017-08-12,5040.0
Z2M1XXEK,16,5,40,Won,2017-04-21,2017-04-22,6263.0
RBOI8DLQ,33,2,61,Lost,2017-04-21,2017-05-02,0.0
OI6UHCTN,33,1,6,Won,2017-04-21,2017-04-23,570.0
LTOKXFP1,33,2,14,Won,2017-04-21,2017-04-29,4633.0
JV6PZSN6,22,5,18,Lost,2017-04-22,2017-04-29,0.0
9EGAFG1B,19,2,43,Lost,2017-04-22,2017-05-08,0.0
VPSJHIAA,19,2,71,Won,2017-04-22,2017-04-28,4891.0
MJF4D19K,10,5,68,Won,2017-04-22,2017-04-29,5858.0
JR4WED6G,10,2,60,Won,2017-04-22,2017-05-24,4939.0
GC4YH9D0,6,1,38,Won,2017-04-22,2017-08-12,570.0
2ZUL1AAV,31,4,21,Lost,2017-04-22,2017-04-29,0.0
8CUN8O4Z,31,1,79,Won,2017-04-22,2017-04-30,500.0
AMX2BM39,31,4,42,Won,2017-04-22,2017-04-23,3546.0
FK3NS3EW,27,1,14,Won,2017-04-22,2017-04-30,525.0
IIVP87B8,34,3,,Engaging,2017-04-22,,
3AB31BUU,5,6,13,Won,2017-04-22,2017-04-27,1024.0
ZQ7TYNUV,9,5,68,Won,2017-04-22,2017-04-30,6384.0
2PCPSBP9,21,1,1,Lost,2017-04-22,2017-05-08,0.0
E223LSRZ,21,1,20,Won,2017-04-22,2017-06-24,587.0
SW75F1Q1,25,3,46,Won,2017-04-22,2017-04-28,55.0
0Z6MNUF2,25,4,79,Won,2017-04-22,2017-04-30,3242.0
HWD8ELR9,3,5,85,Won,2017-04-22,2017-05-26,5558.0
XJI41C0L,24,2,64,Won,2017-04-22,2017-04-28,4869.0
9FWCMMM3,24,4,36,Won,2017-04-22,2017-04-29,3661.0
4QFATB6J,12,1,,Engaging,2017-04-22,,
61E7IHAY,12,3,,Engaging,2017-04-22,,
XPDLW6F0,33,2,42,Won,2017-04-22,2017-04-29,5456.0
NCL2AJUL,1,3,29,Lost,2017-04-23,2017-08-26,0.0
1E2LYCWP,22,2,56,Lost,2017-04-23,2017-04-24,0.0
NZPZ87IX,19,1,26,Lost,2017-04-23,2017-04-30,0.0
SDJDM8RI,19,4,74,Lost,2017-04-23,2017-08-20,0.0
O64JQPJ2,13,2,49,Lost,2017-04-23,2017-04-30,0.0
I18DIO6O,13,5,84,Won,2017-04-23,2017-04-24,5780.0
8W464DG6,13,2,82,Won,2017-04-23,2017-04-30,5787.0
FI5OA7O6,18,2,5,Won,2017-04-23,2017-04-25,5149.0
AT6SDVJ5,20,6,26,Lost,2017-04-23,2017-08-26,0.0
YDBPPU6J,20,2,2,Won,2017-04-23,2017-06-03,5100.0
L6PCVRJS,20,2,75,Won,2017-04-23,2017-04-30,4810.0
UO6R0X7G,28,3,32,Lost,2017-04-23,2017-05-04,0.0
PC38XXQN,28,4,6,Lost,2017-04-23,2017-08-01,0.0
7EBT21IA,8,1,3,Won,2017-04-23,2017-04-24,560.0
M7W3E298,8,2,38,Won,2017-04-23,2017-05-02,4916.0
KTC0RC8I,30,3,,Engaging,2017-04-23,,
MCRDLBIE,30,3,51,Won,2017-04-23,2017-06-11,45.0
JW4K9O5H,32,6,44,Lost,2017-04-23,2017-04-25,0.0
FX54MQFC,32,1,31,Won,2017-04-23,2017-04-24,592.0
A2C5O4EN,31,1,17,Won,2017-04-23,2017-04-29,529.0
79G6725X,31,2,41,Won,2017-04-23,2017-04-26,5415.0
GM6C1UK3,4,5,68,Lost,2017-04-23,2017-05-02,0.0
6VET70WX,4,1,4,Won,2017-04-23,2017-06-15,518.0
UQO59R6N,4,3,76,Won,2017-04-23,2017-08-11,52.0
CY7C3ZPJ,27,4,,Engaging,2017-04-23,,
HEOTZFII,27,3,46,Lost,2017-04-23,2017-04-24,0.0
8V4PEF5D,5,3,25,Won,2017-04-23,2017-06-25,51.0
7RJMI3GC,9,1,28,Won,2017-04-23,2017-04-24,554.0
2ZEFCKS3,9,2,60,Won,2017-04-23,2017-09-01,4835.0
3EGE42CM,21,4,52,Lost,2017-04-23,2017-04-24,0.0
M9GP930T,25,3,,Engaging,2017-04-23,,
APWT2PFU,25,3,6,Won,2017-04-23,2017-04-30,59.0
SUT0ZGFM,14,4,37,Lost,2017-04-23,2017-05-06,0.0
PTCP8RP4,3,3,85,Lost,2017-04-23,2017-05-05,0.0
QRFKRSKS,3,4,19,Lost,2017-04-23,2017-08-06,0.0
J82TWNI7,24,2,54,Lost,2017-04-23,2017-08-13,0.0
DSIX9DGZ,24,3,51,Lost,2017-04-23,2017-04-30,0.0
64WCPKZ1,12,5,78,Won,2017-04-23,2017-05-08,5813.0
D3G7ER0D,16,2,53,Won,2017-04-23,2017-05-01,5414.0
LITG1BL1,33,5,77,Lost,2017-04-23,2017-04-28,0.0
7FKONHLX,1,3,59,Won,2017-04-24,2017-04-25,62.0
NMY6FA6X,13,4,,Engaging,2017-04-24,,
S439SXI1,13,2,56,Won,2017-04-24,2017-08-04,4505.0
SG1T9M5F,10,2,39,Lost,2017-04-24,2017-04-30,0.0
SLP4PTFK,10,6,45,Won,2017-04-24,2017-05-06,1020.0
X3S5O9LJ,10,5,16,Won,2017-04-24,2017-04-29,5029.0
ZA6AJ0N1,10,2,62,Won,2017-04-24,2017-08-15,5191.0
QGBMWIO6,15,1,84,Lost,2017-04-24,2017-05-06,0.0
T361XRAQ,8,2,19,Lost,2017-04-24,2017-05-03,0.0
NUQPJV8A,26,4,,Engaging,2017-04-24,,
GWRN1R49,30,4,61,Won,2017-04-24,2017-05-05,3042.0
Q0KYIEKA,6,1,29,Won,2017-04-24,2017-04-26,580.0
VY4IVO2W,32,6,,Engaging,2017-04-24,,
2K7R3QHZ,31,1,50,Won,2017-04-24,2017-09-03,616.0
WUWOHRX2,27,6,41,Won,2017-04-24,2017-04-29,788.0
2OPR77CI,34,1,42,Lost,2017-04-24,2017-04-26,0.0
EO481IOJ,21,2,75,Won,2017-04-24,2017-04-25,4980.0
INKH0Y59,24,3,,Engaging,2017-04-24,,
OSMGVV1S,24,3,,Engaging,2017-04-24,,
1VIKWVHD,24,1,33,Lost,2017-04-24,2017-08-10,0.0
UOXKC4UG,12,4,5,Won,2017-04-24,2017-08-04,2981.0
RDF2R9F8,33,1,24,Lost,2017-04-24,2017-04-30,0.0
196BHHOS,33,5,33,Lost,2017-04-24,2017-04-27,0.0
BDUNPUWY,22,6,,Engaging,2017-04-25,,
EYZ1MNSS,22,1,82,Won,2017-04-25,2017-04-27,560.0
HDALWEHF,19,2,,Engaging,2017-04-25,,
KFVI73X6,19,4,18,Won,2017-04-25,2017-05-10,3844.0
88R4UBAN,13,1,7,Won,2017-04-25,2017-05-06,562.0
08EX3XKE,18,3,71,Won,2017-04-25,2017-05-01,51.0
4DK84UMX,10,6,23,Won,2017-04-25,2017-06-20,984.0
735GFCU0,10,2,30,Won,2017-04-25,2017-06-07,4923.0
OTJR9SSK,26,6,,Engaging,2017-04-25,,
2L8LJJRJ,30,1,22,Lost,2017-04-25,2017-08-03,0.0
2EO70V27,31,2,70,Lost,2017-04-25,2017-04-27,0.0
7KU6B599,4,1,36,Lost,2017-04-25,2017-08-16,0.0
PNBSQPBR,7,4,45,Lost,2017-04-25,2017-05-02,0.0
GQ2W1DXM,34,2,,Engaging,2017-04-25,,
S87Y1DOY,34,6,79,Won,2017-04-25,2017-04-26,1113.0
EUE812O3,9,5,73,Won,2017-04-25,2017-05-11,6039.0
OBE9NAIO,21,1,48,Won,2017-04-25,2017-06-04,538.0
7CTCDP9S,3,4,29,Lost,2017-04-25,2017-04-27,0.0
XE84LNAS,24,2,34,Won,2017-04-25,2017-05-22,4364.0
CEEJ2EN5,12,6,,Engaging,2017-04-25,,
JNEQWZQK,16,1,,Engaging,2017-04-25,,
QRW4NKCY,33,1,46,Lost,2017-04-25,2017-08-07,0.0
RD0L0NJG,33,1,58,Won,2017-04-25,2017-04-27,464.0
PEPOKEFV,1,6,9,Lost,2017-04-26,2017-08-01,0.0
M16WB7N8,1,5,76,Lost,2017-04-26,2017-08-01,0.0
JHVY8I1M,1,6,36,Won,2017-04-26,2017-06-30,1073.0
E59MLGMH,22,1,74,Lost,2017-04-26,2017-04-28,0.0
VGIIK8MS,22,6,20,Lost,2017-04-26,2017-05-01,0.0
BTM58SCH,19,2,48,Lost,2017-04-26,2017-08-09,0.0
RXAQJKSL,13,5,,Engaging,2017-04-26,,
HVVED5ZC,13,3,20,Lost,2017-04-26,2017-08-04,0.0
IGRY0M4Q,18,4,,Engaging,2017-04-26,,
HE5988NI,10,6,29,Lost,2017-04-26,2017-08-09,0.0
N5QER189,10,6,60,Won,2017-04-26,2017-05-11,1055.0
AEMTQ0GH,28,3,22,Won,2017-04-26,2017-04-28,43.0
3KSHTB4P,30,1,36,Lost,2017-04-26,2017-05-04,0.0
XPJQBSLV,30,3,31,Won,2017-04-26,2017-04-28,49.0
ZZI8GUEM,32,6,50,Lost,2017-04-26,2017-04-28,0.0
HBWY3B48,32,2,79,Lost,2017-04-26,2017-04-28,0.0
ZBAMKTFX,31,2,46,Won,2017-04-26,2017-08-08,4901.0
SICU0A7Z,4,1,66,Won,2017-04-26,2017-04-27,517.0
H7GBGRSO,7,6,25,Won,2017-04-26,2017-06-13,1105.0
RLAGB32O,34,1,50,Won,2017-04-26,2017-05-10,556.0
NYLCZ28K,5,4,73,Won,2017-04-26,2017-08-16,3025.0
3LO8XJBY,9,3,12,Won,2017-04-26,2017-06-05,54.0
YMMQA65I,25,3,12,Won,2017-04-26,2017-04-28,53.0
I8A539VV,24,2,51,Won,2017-04-26,2017-04-27,4735.0
9HYMQL4I,33,1,,Engaging,2017-04-26,,
DJF1XMC4,22,1,44,Won,2017-04-27,2017-04-29,584.0
NCDZRUZD,19,2,74,Lost,2017-04-27,2017-05-12,0.0
0KEO3OP7,18,5,,Engaging,2017-04-27,,
UXNB9OIB,18,2,44,Won,2017-04-27,2017-04-28,5676.0
XWW6KUG0,10,1,45,Lost,2017-04-27,2017-04-29,0.0
ZXUNLSOB,10,2,62,Lost,2017-04-27,2017-04-29,0.0
MZILPLUE,10,2,23,Won,2017-04-27,2017-05-06,4727.0
MUYUSTKF,15,5,27,Lost,2017-04-27,2017-08-11,0.0
7QIU2BCK,8,6,15,Won,2017-04-27,2017-08-01,821.0
F749HRQ5,30,6,31,Lost,2017-04-27,2017-05-17,0.0
5ICV1IBY,4,6,19,Won,2017-04-27,2017-08-07,999.0
H1O491SG,4,3,15,Won,2017-04-27,2017-08-05,54.0
ODIX25WY,7,1,13,Lost,2017-04-27,2017-08-06,0.0
IRBQH4FY,9,4,30,Won,2017-04-27,2017-05-10,3397.0
ZKVVWZ8T,14,1,63,Won,2017-04-27,2017-05-15,574.0
ZTT02VDQ,3,3,38,Lost,2017-04-27,2017-05-09,0.0
SAGXC5PF,3,3,30,Won,2017-04-27,2017-08-15,59.0
J5QLUH5O,3,3,73,Won,2017-04-27,2017-04-29,60.0
GIIKA5B9,24,1,47,Lost,2017-04-27,2017-04-29,0.0
WX8KQPCM,24,1,83,Won,2017-04-27,2017-05-15,573.0
0CSJCW8I,24,2,24,Won,2017-04-27,2017-05-17,4406.0
0WRMY7IX,12,6,56,Won,2017-04-27,2017-04-28,1146.0
7882RJGY,16,3,,Engaging,2017-04-27,,
N6185PK0,16,1,43,Won,2017-04-27,2017-05-13,525.0
FQ4QOS8U,1,1,19,Lost,2017-04-28,2017-04-29,0.0
XW9U35NQ,1,6,62,Lost,2017-04-28,2017-09-06,0.0
066V2ZGP,1,4,57,Won,2017-04-28,2017-08-14,3334.0
YUH42UOF,19,1,37,Lost,2017-04-28,2017-05-12,0.0
XZF4GG94,18,6,18,Lost,2017-04-28,2017-04-30,0.0
QAKLPDKQ,20,2,26,Lost,2017-04-28,2017-04-29,0.0
731TOWDY,28,7,46,Won,2017-04-28,2017-06-18,27385.0
KOI7M0RU,6,1,45,Lost,2017-04-28,2017-08-15,0.0
HHDQ9EW4,32,1,38,Engaging,2017-04-28,,
KXY0TY2K,27,6,47,Lost,2017-04-28,2017-04-29,0.0
UNSJJUY4,5,1,76,Won,2017-04-28,2017-08-14,599.0
XNO6DQPU,14,3,49,Won,2017-04-28,2017-05-03,64.0
VMIAO42Z,24,5,18,Engaging,2017-04-28,,
A2HLNPEL,24,2,61,Lost,2017-04-28,2017-05-06,0.0
NENHRB3K,24,4,47,Lost,2017-04-28,2017-05-14,0.0
PE3CL3ME,12,3,43,Lost,2017-04-28,2017-06-10,0.0
IE6TPFU9,1,6,62,Won,2017-04-29,2017-05-15,918.0
VP8ERXPR,19,3,,Engaging,2017-04-29,,
WWTJ5PNC,18,3,8,Won,2017-04-29,2017-05-04,60.0
DH9CHQ02,20,2,52,Lost,2017-04-29,2017-05-10,0.0
S2ZN5NLA,20,1,27,Won,2017-04-29,2017-05-06,519.0
UEZOR630,28,1,,Engaging,2017-04-29,,
R9U1QNHQ,26,3,2,Engaging,2017-04-29,,
NEM0GXXH,30,5,61,Won,2017-04-29,2017-05-04,4956.0
5CZBHSRI,31,4,72,Engaging,2017-04-29,,
E8LO9APO,4,1,73,Lost,2017-04-29,2017-05-17,0.0
EQZGV36H,4,5,57,Won,2017-04-29,2017-08-08,5913.0
DYNHHN6P,34,2,48,Engaging,2017-04-29,,
FZ1TTF0X,5,1,4,Lost,2017-04-29,2017-05-31,0.0
DG6RIZ6R,25,6,34,Won,2017-04-29,2017-08-21,1210.0
DH6L7VA6,24,4,46,Lost,2017-04-29,2017-04-30,0.0
ZH14SZPT,12,6,,Engaging,2017-04-29,,
9SBO74M5,2,4,28,Won,2017-04-30,2017-08-10,3139.0
WHHVN372,13,1,37,Won,2017-04-30,2017-08-11,527.0
Q2CLAKLM,18,5,,Engaging,2017-04-30,,
PJKAJVUG,10,1,19,Lost,2017-04-30,2017-05-04,0.0
FWTNRN0L,26,5,46,Won,2017-04-30,2017-08-12,5408.0
TTNORNQI,26,3,34,Won,2017-04-30,2017-08-12,62.0
BGQ2F0HA,6,1,16,Won,2017-04-30,2017-05-13,586.0
CY33L07I,32,2,50,Lost,2017-04-30,2017-05-01,0.0
JGXLR3H3,31,1,47,Won,2017-04-30,2017-08-06,532.0
ZNFFFJ1T,31,1,51,Won,2017-04-30,2017-08-13,585.0
T5JO33V3,4,1,59,Won,2017-04-30,2017-08-11,583.0
V7Y78MPU,7,1,57,Won,2017-04-30,2017-09-02,433.0
CNO8JPLA,9,1,12,Won,2017-04-30,2017-05-06,557.0
Y5OTY9O5,21,2,53,Won,2017-04-30,2017-05-09,4704.0
OTLQMB5X,25,1,,Engaging,2017-04-30,,
I81SUA2R,14,2,56,Won,2017-04-30,2017-08-12,5182.0
2UHH7PD3,33,2,47,Won,2017-04-30,2017-05-13,5311.0
AZZEZKBN,1,5,12,Lost,2017-05-01,2017-05-18,0.0
443ATESI,1,3,29,Won,2017-05-01,2017-08-28,64.0
OIO2H2MY,22,5,,Engaging,2017-05-01,,
7DT8UKKY,13,1,82,Engaging,2017-05-01,,
4UN65HWV,10,6,76,Won,2017-05-01,2017-08-23,878.0
E5NRH4BP,10,3,28,Won,2017-05-01,2017-05-02,59.0
NK438B9U,20,1,84,Lost,2017-05-01,2017-05-20,0.0
KCTYAQOR,8,2,68,Lost,2017-05-01,2017-08-07,0.0
OLGT0VHP,30,5,67,Engaging,2017-05-01,,
RCNTHN0E,30,3,64,Won,2017-05-01,2017-08-20,65.0
ZIFDD41D,6,1,36,Won,2017-05-01,2017-08-11,543.0
I92EJ805,32,1,7,Engaging,2017-05-01,,
5WHMLQDK,31,2,,Engaging,2017-05-01,,
A5BVV5P8,31,1,61,Lost,2017-05-01,2017-06-12,0.0
QP006VDE,27,4,16,Engaging,2017-05-01,,
R1K16RZO,34,5,,Engaging,2017-05-01,,
JQNSK78U,5,5,12,Lost,2017-05-01,2017-05-10,0.0
C3OOZUTI,5,5,76,Lost,2017-05-01,2017-05-07,0.0
FI0I7E73,5,4,59,Won,2017-05-01,2017-05-08,3971.0
523458T9,9,1,62,Won,2017-05-01,2017-05-16,554.0
UYQJ2A1O,24,5,,Engaging,2017-05-01,,
7FY0HBH7,24,4,10,Lost,2017-05-01,2017-06-26,0.0
GAIFPSU2,24,6,21,Won,2017-05-01,2017-06-16,1273.0
UIX6X6R3,33,4,74,Engaging,2017-05-01,,
GBSK2HX8,1,6,13,Won,2017-05-02,2017-05-11,1300.0
60NIT1PM,22,6,,Engaging,2017-05-02,,
44Y3J17P,22,6,,Engaging,2017-05-02,,
59FN87JP,22,5,49,Lost,2017-05-02,2017-05-21,0.0
OJ92D9QU,28,3,12,Lost,2017-05-02,2017-08-14,0.0
GYKFAK7W,26,4,65,Won,2017-05-02,2017-05-10,3527.0
GXBV5VYA,6,1,60,Won,2017-05-02,2017-05-06,526.0
VXWUALY5,32,3,12,Lost,2017-05-02,2017-06-10,0.0
IUDG3PF0,4,1,39,Lost,2017-05-02,2017-08-07,0.0
DNUTJO70,27,1,36,Won,2017-05-02,2017-06-22,569.0
I631R5DT,34,5,61,Won,2017-05-02,2017-05-14,6310.0
V9XJAZPC,5,4,29,Lost,2017-05-02,2017-05-10,0.0
OJPTGB57,21,6,44,Won,2017-05-02,2017-05-17,1135.0
J9OP2A5I,25,3,,Engaging,2017-05-02,,
QYTGB5LA,3,5,15,Won,2017-05-02,2017-08-19,5145.0
UCNEMT8P,3,3,9,Won,2017-05-02,2017-08-09,54.0
7DDJHUWU,24,2,61,Lost,2017-05-02,2017-05-17,0.0
8WB5HXOB,33,5,,Engaging,2017-05-02,,
KOFE244J,1,3,11,Won,2017-05-03,2017-08-01,53.0
D3JR6WFQ,22,1,74,Won,2017-05-03,2017-05-13,511.0
OJMME9V9,22,5,44,Won,2017-05-03,2017-08-25,5747.0
4ZX1WPS7,19,2,38,Engaging,2017-05-03,,
79IN4OVP,19,1,1,Lost,2017-05-03,2017-08-01,0.0
2NPSMBLK,10,2,11,Lost,2017-05-03,2017-08-08,0.0
NLKPA1KP,10,1,38,Won,2017-05-03,2017-08-11,596.0
38EYB40T,6,3,13,Won,2017-05-03,2017-05-14,60.0
3FZVCDW0,32,2,24,Won,2017-05-03,2017-05-04,4372.0
2NTWE1G4,31,2,77,Won,2017-05-03,2017-05-08,4604.0
86C26QSR,27,5,,Engaging,2017-05-03,,
SHGSBZU8,27,4,32,Lost,2017-05-03,2017-05-13,0.0
AETY0W6G,21,2,2,Won,2017-05-03,2017-05-08,4859.0
A7F5O29R,24,4,83,Won,2017-05-03,2017-08-03,3718.0
LR45YFE4,12,3,34,Engaging,2017-05-03,,
MIYAP26S,12,4,69,Lost,2017-05-03,2017-05-19,0.0
IEZCZAKT,33,1,36,Won,2017-05-03,2017-05-30,493.0
PDMWTS8O,1,3,16,Won,2017-05-04,2017-06-04,54.0
OPEICJES,1,3,45,Won,2017-05-04,2017-06-09,52.0
10UN7LA8,1,4,57,Won,2017-05-04,2017-06-23,3813.0
C2W2VHJY,18,2,75,Lost,2017-05-04,2017-08-04,0.0
Z032GGRE,10,2,19,Won,2017-05-04,2017-08-12,4935.0
I8WTUMTA,10,4,11,Won,2017-05-04,2017-08-17,3560.0
P05J08B4,6,2,3,Lost,2017-05-04,2017-05-20,0.0
GVCMT0GZ,6,2,67,Lost,2017-05-04,2017-08-25,0.0
58SGEGN8,4,1,59,Lost,2017-05-04,2017-05-10,0.0
LZLXBQ0I,4,6,3,Lost,2017-05-04,2017-08-20,0.0
1L2S3CMT,4,4,85,Lost,2017-05-04,2017-08-27,0.0
CE852VBF,9,6,66,Lost,2017-05-04,2017-08-25,0.0
KTX7ETCE,9,1,28,Won,2017-05-04,2017-08-05,528.0
JEPAVEO7,9,6,66,Won,2017-05-04,2017-06-20,1188.0
4T9CQH5J,21,5,78,Lost,2017-05-04,2017-09-15,0.0
51T70SQX,3,4,19,Lost,2017-05-04,2017-05-10,0.0
SUYF0EN7,3,1,3,Won,2017-05-04,2017-08-09,590.0
S2D060YF,24,1,79,Won,2017-05-04,2017-08-14,578.0
DE5WRZ6B,12,2,27,Lost,2017-05-04,2017-08-06,0.0
UJ7BYO6A,16,4,,Engaging,2017-05-04,,
N6CXTO48,33,1,47,Lost,2017-05-04,2017-05-09,0.0
4Z7B0OQB,1,4,4,Lost,2017-05-05,2017-08-15,0.0
LCQ934W7,19,6,77,Engaging,2017-05-05,,
70TRVHOM,19,2,18,Won,2017-05-05,2017-08-05,4697.0
0G0S9TB8,20,2,52,Lost,2017-05-05,2017-08-13,0.0
U43RA5W8,20,2,52,Lost,2017-05-05,2017-05-30,0.0
SOE904XE,20,6,43,Won,2017-05-05,2017-08-26,1161.0
C64JTLGO,20,6,75,Won,2017-05-05,2017-05-06,1101.0
F9XJYM9F,6,1,38,Won,2017-05-05,2017-08-12,511.0
XWN6WWOD,6,3,12,Won,2017-05-05,2017-08-01,57.0
17MPPMM0,32,3,77,Lost,2017-05-05,2017-05-12,0.0
FV6PHMQW,32,1,64,Won,2017-05-05,2017-05-21,635.0
NX2K0HQ9,32,2,50,Won,2017-05-05,2017-08-16,4352.0
Z236WCM1,31,6,75,Engaging,2017-05-05,,
T5GZDRDE,31,3,79,Lost,2017-05-05,2017-05-16,0.0
91G2ZW58,4,5,57,Lost,2017-05-05,2017-05-10,0.0
H2PEIFZH,4,4,16,Won,2017-05-05,2017-05-08,3952.0
RG893DYQ,27,1,71,Engaging,2017-05-05,,
WQSJNIEZ,27,1,,Engaging,2017-05-05,,
V8M89S4W,27,1,42,Won,2017-05-05,2017-05-06,560.0
5QR02PQI,7,6,4,Lost,2017-05-05,2017-05-08,0.0
WB974HS4,9,6,25,Won,2017-05-05,2017-09-18,984.0
L6VDDXFV,21,4,75,Lost,2017-05-05,2017-05-11,0.0
B0MOQZVN,24,1,65,Won,2017-05-05,2017-05-14,579.0
09C4GR2W,24,6,34,Won,2017-05-05,2017-08-10,1151.0
6YN4FZHL,12,6,20,Won,2017-05-05,2017-08-25,881.0
45CION64,12,3,74,Won,2017-05-05,2017-08-17,59.0
BSQRXW4X,33,1,54,Won,2017-05-05,2017-05-12,608.0
PYEQPW42,1,5,19,Won,2017-05-06,2017-05-09,4784.0
5NW73ZRY,22,4,1,Won,2017-05-06,2017-05-22,3370.0
0P8NFYML,19,3,2,Lost,2017-05-06,2017-05-24,0.0
HF74MC9F,13,5,26,Engaging,2017-05-06,,
1Y9KPBXY,10,6,25,Lost,2017-05-06,2017-09-10,0.0
0AR9HD16,10,1,25,Won,2017-05-06,2017-08-17,526.0
Q72BVH8T,20,6,49,Lost,2017-05-06,2017-05-12,0.0
OH7VVUY0,8,2,36,Won,2017-05-06,2017-06-29,5028.0
4DPSFUEC,6,1,12,Lost,2017-05-06,2017-05-23,0.0
BB7JH1C4,6,2,39,Lost,2017-05-06,2017-05-18,0.0
FWTTJ2G8,31,1,37,Engaging,2017-05-06,,
FLJCJ7IE,4,1,11,Lost,2017-05-06,2017-05-18,0.0
7T109BBY,4,1,15,Lost,2017-05-06,2017-05-20,0.0
4JVY843T,4,4,68,Lost,2017-05-06,2017-05-23,0.0
J71N4WQ6,27,6,,Engaging,2017-05-06,,
